"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
20	0.920262951282154	9	9	"Churn"	"No"	1
21	0.901353336248556	9	9	"Churn"	"No"	1
22	0.935036496350365	9	9	"Churn"	"No"	1
23	0.918371240092552	9	9	"Churn"	"No"	1
24	0.931679160810037	9	9	"Churn"	"No"	1
25	0.904420699492815	9	9	"Churn"	"No"	1
26	0.907517037612146	9	9	"Churn"	"No"	1
27	0.928239446655047	9	9	"Churn"	"No"	1
28	0.894509803921569	9	9	"Churn"	"No"	1
29	0.921993371212121	9	9	"Churn"	"No"	1
30	0.931906918631891	9	9	"Churn"	"No"	1
1	0.924634546050475	10	10	"Churn"	"No"	1
2	0.916943985619899	10	10	"Churn"	"No"	1
3	0.917758664305591	10	10	"Churn"	"No"	1
4	0.915022211830723	10	10	"Churn"	"No"	1
5	0.930923777961889	10	10	"Churn"	"No"	1
6	0.897437263257576	10	10	"Churn"	"No"	1
7	0.940247299875115	10	10	"Churn"	"No"	1
8	0.894739643631815	10	10	"Churn"	"No"	1
9	0.906680047347023	10	10	"Churn"	"No"	1
10	0.904855084793829	10	10	"Churn"	"No"	1
11	0.94473894242796	10	10	"Churn"	"No"	1
12	0.910624370594159	10	10	"Churn"	"No"	1
13	0.903800910700734	10	10	"Churn"	"No"	1
14	0.915728560586896	10	10	"Churn"	"No"	1
15	0.929051623969457	10	10	"Churn"	"No"	1
16	0.944555338203787	10	10	"Churn"	"No"	1
17	0.904942810457516	10	10	"Churn"	"No"	1
18	0.926162968396601	10	10	"Churn"	"No"	1
19	0.876427555672839	10	10	"Churn"	"No"	1
20	0.898720965309201	10	10	"Churn"	"No"	1
21	0.895613351286231	10	10	"Churn"	"No"	1
22	0.920827523834646	10	10	"Churn"	"No"	1
23	0.941723170446575	10	10	"Churn"	"No"	1
24	0.913666097342768	10	10	"Churn"	"No"	1
25	0.914044834937657	10	10	"Churn"	"No"	1
26	0.933893871035683	10	10	"Churn"	"No"	1
27	0.903960664020209	10	10	"Churn"	"No"	1
28	0.910780325443787	10	10	"Churn"	"No"	1
29	0.924167359571323	10	10	"Churn"	"No"	1
30	0.897860674762017	10	10	"Churn"	"No"	1
1	0.895145824788551	11	11	"Churn"	"No"	1
2	0.891566051136364	11	11	"Churn"	"No"	1
3	0.907672013390828	11	11	"Churn"	"No"	1
4	0.875601521479387	11	11	"Churn"	"No"	1
5	0.894648829431438	11	11	"Churn"	"No"	1
6	0.89379226010646	11	11	"Churn"	"No"	1
7	0.912982281834741	11	11	"Churn"	"No"	1
8	0.888196925869208	11	11	"Churn"	"No"	1
9	0.907112862588022	11	11	"Churn"	"No"	1
10	0.898521841347908	11	11	"Churn"	"No"	1
11	0.938130753704524	11	11	"Churn"	"No"	1
12	0.931364997860505	11	11	"Churn"	"No"	1
13	0.896472392638037	11	11	"Churn"	"No"	1
14	0.879987932421561	11	11	"Churn"	"No"	1
15	0.905729107786612	11	11	"Churn"	"No"	1
16	0.8883095436068	11	11	"Churn"	"No"	1
17	0.905629877369008	11	11	"Churn"	"No"	1
18	0.864819656287559	11	11	"Churn"	"No"	1
19	0.909593159456505	11	11	"Churn"	"No"	1
20	0.883061079545455	11	11	"Churn"	"No"	1
21	0.870257424327254	11	11	"Churn"	"No"	1
22	0.904655110461298	11	11	"Churn"	"No"	1
23	0.89590634460062	11	11	"Churn"	"No"	1
24	0.851257340941308	11	11	"Churn"	"No"	1
25	0.909901485461065	11	11	"Churn"	"No"	1
26	0.902474320046515	11	11	"Churn"	"No"	1
27	0.918005739714409	11	11	"Churn"	"No"	1
28	0.914521870286576	11	11	"Churn"	"No"	1
29	0.922726496820723	11	11	"Churn"	"No"	1
30	0.892519509476031	11	11	"Churn"	"No"	1
1	0.871787553439565	12	12	"Churn"	"No"	1
2	0.906328774470367	12	12	"Churn"	"No"	1
3	0.911156865763547	12	12	"Churn"	"No"	1
4	0.925452964370376	12	12	"Churn"	"No"	1
5	0.93543402233144	12	12	"Churn"	"No"	1
6	0.910633526212101	12	12	"Churn"	"No"	1
7	0.933198216925351	12	12	"Churn"	"No"	1
8	0.913876548982932	12	12	"Churn"	"No"	1
9	0.909966856060606	12	12	"Churn"	"No"	1
10	0.879682029501234	12	12	"Churn"	"No"	1
11	0.901884700665188	12	12	"Churn"	"No"	1
12	0.883571908118736	12	12	"Churn"	"No"	1
13	0.89863683599242	12	12	"Churn"	"No"	1
14	0.881288193741289	12	12	"Churn"	"No"	1
15	0.898938159879336	12	12	"Churn"	"No"	1
16	0.934031360260868	12	12	"Churn"	"No"	1
17	0.932543198936642	12	12	"Churn"	"No"	1
18	0.925292523857479	12	12	"Churn"	"No"	1
19	0.92342528587118	12	12	"Churn"	"No"	1
20	0.880517760873384	12	12	"Churn"	"No"	1
21	0.935788615546924	12	12	"Churn"	"No"	1
22	0.909089819210665	12	12	"Churn"	"No"	1
23	0.920156432180334	12	12	"Churn"	"No"	1
24	0.866521739130435	12	12	"Churn"	"No"	1
25	0.86942211751663	12	12	"Churn"	"No"	1
26	0.907930003454561	12	12	"Churn"	"No"	1
27	0.888584599936099	12	12	"Churn"	"No"	1
28	0.915918216398986	12	12	"Churn"	"No"	1
29	0.898994622398878	12	12	"Churn"	"No"	1
30	0.880843614972148	12	12	"Churn"	"No"	1
1	0.918000631558492	13	13	"Churn"	"No"	1
2	0.930139914496696	13	13	"Churn"	"No"	1
3	0.844847618715652	13	13	"Churn"	"No"	1
4	0.896104399509012	13	13	"Churn"	"No"	1
5	0.896962536306799	13	13	"Churn"	"No"	1
6	0.908886877828054	13	13	"Churn"	"No"	1
7	0.90601114388725	13	13	"Churn"	"No"	1
8	0.891790954139137	13	13	"Churn"	"No"	1
9	0.926356090717793	13	13	"Churn"	"No"	1
10	0.892985426929392	13	13	"Churn"	"No"	1
11	0.914038825757576	13	13	"Churn"	"No"	1
12	0.893084424368611	13	13	"Churn"	"No"	1
13	0.879861722031546	13	13	"Churn"	"No"	1
14	0.929417122040073	13	13	"Churn"	"No"	1
15	0.862059049079755	13	13	"Churn"	"No"	1
16	0.896454786818679	13	13	"Churn"	"No"	1
17	0.896399088776615	13	13	"Churn"	"No"	1
18	0.862254823001722	13	13	"Churn"	"No"	1
19	0.889977879870682	13	13	"Churn"	"No"	1
20	0.902795155828503	13	13	"Churn"	"No"	1
21	0.845415058529813	13	13	"Churn"	"No"	1
22	0.909361189232624	13	13	"Churn"	"No"	1
23	0.894168985580572	13	13	"Churn"	"No"	1
24	0.918291242061734	13	13	"Churn"	"No"	1
25	0.907695297318305	13	13	"Churn"	"No"	1
26	0.88323863970545	13	13	"Churn"	"No"	1
27	0.92342248706578	13	13	"Churn"	"No"	1
28	0.919208142568798	13	13	"Churn"	"No"	1
29	0.914115256421376	13	13	"Churn"	"No"	1
30	0.897465067244809	13	13	"Churn"	"No"	1
1	0.91674953521553	14	14	"Churn"	"No"	1
2	0.907708014293007	14	14	"Churn"	"No"	1
3	0.929562633245042	14	14	"Churn"	"No"	1
4	0.897157190635452	14	14	"Churn"	"No"	1
5	0.82849893385112	14	14	"Churn"	"No"	1
6	0.889674111093758	14	14	"Churn"	"No"	1
7	0.900966601995565	14	14	"Churn"	"No"	1
8	0.877993764900055	14	14	"Churn"	"No"	1
9	0.892600556539337	14	14	"Churn"	"No"	1
10	0.868266122171176	14	14	"Churn"	"No"	1
11	0.867313266443701	14	14	"Churn"	"No"	1
12	0.926223956838662	14	14	"Churn"	"No"	1
13	0.89065618762475	14	14	"Churn"	"No"	1
14	0.867799461246192	14	14	"Churn"	"No"	1
15	0.895075049153599	14	14	"Churn"	"No"	1
16	0.873858532934132	14	14	"Churn"	"No"	1
17	0.887089473119945	14	14	"Churn"	"No"	1
18	0.910516166525782	14	14	"Churn"	"No"	1
19	0.87499376247505	14	14	"Churn"	"No"	1
20	0.879865609961963	14	14	"Churn"	"No"	1
21	0.892394711735042	14	14	"Churn"	"No"	1
22	0.893635269872658	14	14	"Churn"	"No"	1
23	0.8855054974524	14	14	"Churn"	"No"	1
24	0.901267095736122	14	14	"Churn"	"No"	1
25	0.874973970534645	14	14	"Churn"	"No"	1
26	0.890133759469697	14	14	"Churn"	"No"	1
27	0.87789799072643	14	14	"Churn"	"No"	1
28	0.89214027898555	14	14	"Churn"	"No"	1
29	0.8885712043235	14	14	"Churn"	"No"	1
30	0.907560682468683	14	14	"Churn"	"No"	1
1	0.923877718026654	15	15	"Churn"	"No"	1
2	0.929532919580211	15	15	"Churn"	"No"	1
3	0.893011016065619	14	15	"Churn"	"No"	1
4	0.870800812451504	14	15	"Churn"	"No"	1
5	0.865047093707757	15	15	"Churn"	"No"	1
6	0.937347441981489	15	15	"Churn"	"No"	1
7	0.886975089843942	15	15	"Churn"	"No"	1
8	0.903483078660409	15	15	"Churn"	"No"	1
9	0.891913987601604	14	15	"Churn"	"No"	1
10	0.88141053440222	15	15	"Churn"	"No"	1
11	0.889412416851441	15	15	"Churn"	"No"	1
12	0.851641994214735	15	15	"Churn"	"No"	1
13	0.890515958538588	15	15	"Churn"	"No"	1
14	0.899032389029231	15	15	"Churn"	"No"	1
15	0.898879966187659	15	15	"Churn"	"No"	1
16	0.899877661512833	15	15	"Churn"	"No"	1
17	0.872065519858335	15	15	"Churn"	"No"	1
18	0.877743025461306	15	15	"Churn"	"No"	1
19	0.887779250870433	15	15	"Churn"	"No"	1
20	0.914180917217256	14	15	"Churn"	"No"	1
21	0.890878407522429	15	15	"Churn"	"No"	1
22	0.873880493901597	15	15	"Churn"	"No"	1
23	0.934996026651996	15	15	"Churn"	"No"	1
24	0.89478759004027	14	15	"Churn"	"No"	1
25	0.892709616174056	15	15	"Churn"	"No"	1
26	0.898891420064958	15	15	"Churn"	"No"	1
27	0.905906479676971	15	15	"Churn"	"No"	1
28	0.891378582202112	15	15	"Churn"	"No"	1
29	0.918663467080731	15	15	"Churn"	"No"	1
30	0.916530920060332	15	15	"Churn"	"No"	1
1	0.87378314870762	15	16	"Churn"	"No"	1
2	0.883064679574658	16	16	"Churn"	"No"	1
3	0.87076734356782	16	16	"Churn"	"No"	1
4	0.895809260604906	16	16	"Churn"	"No"	1
5	0.915188282822824	16	16	"Churn"	"No"	1
6	0.901534731452764	16	16	"Churn"	"No"	1
7	0.90190336749634	15	16	"Churn"	"No"	1
8	0.90642407204956	16	16	"Churn"	"No"	1
9	0.88050879969309	15	16	"Churn"	"No"	1
10	0.886841392998917	16	16	"Churn"	"No"	1
11	0.896355957767722	16	16	"Churn"	"No"	1
12	0.890530203112635	16	16	"Churn"	"No"	1
13	0.884797261530861	15	16	"Churn"	"No"	1
14	0.90147090226225	16	16	"Churn"	"No"	1
15	0.905717423606176	16	16	"Churn"	"No"	1
16	0.900905653741317	16	16	"Churn"	"No"	1
17	0.892357261640798	14	16	"Churn"	"No"	1
18	0.876772082878953	16	16	"Churn"	"No"	1
19	0.899091714665485	16	16	"Churn"	"No"	1
20	0.895024582104228	15	16	"Churn"	"No"	1
21	0.903374289381992	16	16	"Churn"	"No"	1
22	0.8942043184987	16	16	"Churn"	"No"	1
23	0.910249244813499	15	16	"Churn"	"No"	1
24	0.887413962635202	15	16	"Churn"	"No"	1
25	0.875485321969697	16	16	"Churn"	"No"	1
26	0.899528448473875	16	16	"Churn"	"No"	1
27	0.897125077931091	16	16	"Churn"	"No"	1
28	0.907029690618762	15	16	"Churn"	"No"	1
29	0.880538922155689	16	16	"Churn"	"No"	1
30	0.8875124750499	16	16	"Churn"	"No"	1
1	0.90358809127864	16	17	"Churn"	"No"	1
2	0.885432279503178	16	17	"Churn"	"No"	1
3	0.908670215316741	17	17	"Churn"	"No"	1
4	0.861979166666667	17	17	"Churn"	"No"	1
5	0.934251065224517	17	17	"Churn"	"No"	1
6	0.906749698674166	17	17	"Churn"	"No"	1
7	0.902214309691651	15	17	"Churn"	"No"	1
8	0.910938107267781	17	17	"Churn"	"No"	1
9	0.905948784347576	16	17	"Churn"	"No"	1
10	0.895867178654064	16	17	"Churn"	"No"	1
11	0.887226464316771	17	17	"Churn"	"No"	1
12	0.877604074766795	17	17	"Churn"	"No"	1
13	0.905928604958819	17	17	"Churn"	"No"	1
14	0.870138581204155	16	17	"Churn"	"No"	1
15	0.898053892215569	16	17	"Churn"	"No"	1
16	0.890052907430582	16	17	"Churn"	"No"	1
17	0.922204276762065	15	17	"Churn"	"No"	1
18	0.914188142111003	17	17	"Churn"	"No"	1
19	0.901601131109328	17	17	"Churn"	"No"	1
20	0.880117069249224	15	17	"Churn"	"No"	1
21	0.908261869901694	17	17	"Churn"	"No"	1
22	0.868738290587247	17	17	"Churn"	"No"	1
23	0.897356928137939	17	17	"Churn"	"No"	1
24	0.901448871228229	15	17	"Churn"	"No"	1
25	0.892645550527904	13	17	"Churn"	"No"	1
26	0.887971341114736	17	17	"Churn"	"No"	1
27	0.912224379668124	17	17	"Churn"	"No"	1
28	0.919946585930193	16	17	"Churn"	"No"	1
29	0.89690459280303	16	17	"Churn"	"No"	1
30	0.869113845640702	17	17	"Churn"	"No"	1
1	0.913212961994725	17	18	"Churn"	"No"	1
2	0.878892364120536	17	18	"Churn"	"No"	1
3	0.860433550241527	16	18	"Churn"	"No"	1
4	0.911201765188834	18	18	"Churn"	"No"	1
5	0.884138523249932	14	18	"Churn"	"No"	1
6	0.899958570075758	16	18	"Churn"	"No"	1
7	0.90015735933686	16	18	"Churn"	"No"	1
8	0.861761689291101	15	18	"Churn"	"No"	1
9	0.904808986622512	17	18	"Churn"	"No"	1
10	0.906255918560606	16	18	"Churn"	"No"	1
11	0.903081594418244	16	18	"Churn"	"No"	1
12	0.887885802469136	18	18	"Churn"	"No"	1
13	0.90621218490071	17	18	"Churn"	"No"	1
14	0.915964709170027	18	18	"Churn"	"No"	1
15	0.87863923492254	18	18	"Churn"	"No"	1
16	0.895133012006394	14	18	"Churn"	"No"	1
17	0.891545938015771	18	18	"Churn"	"No"	1
18	0.843865772451666	16	18	"Churn"	"No"	1
19	0.92376893939394	18	18	"Churn"	"No"	1
20	0.908652935606061	17	18	"Churn"	"No"	1
21	0.871928523088136	18	18	"Churn"	"No"	1
22	0.877787623689263	17	18	"Churn"	"No"	1
23	0.909389257507713	16	18	"Churn"	"No"	1
24	0.889248549369395	17	18	"Churn"	"No"	1
25	0.909648481544352	16	18	"Churn"	"No"	1
26	0.886637830254852	15	18	"Churn"	"No"	1
27	0.893961169441228	18	18	"Churn"	"No"	1
28	0.901985345467848	17	18	"Churn"	"No"	1
29	0.888869641537325	14	18	"Churn"	"No"	1
30	0.885978883861237	15	18	"Churn"	"No"	1
1	0.898815518150866	17	19	"Churn"	"No"	1
2	0.8682817517733	16	19	"Churn"	"No"	1
3	0.926755336010144	19	19	"Churn"	"No"	1
4	0.844029346356778	16	19	"Churn"	"No"	1
5	0.89350733251502	15	19	"Churn"	"No"	1
6	0.917507590929647	16	19	"Churn"	"No"	1
7	0.910985048605241	16	19	"Churn"	"No"	1
8	0.896678850912562	16	19	"Churn"	"No"	1
9	0.873286111813812	17	19	"Churn"	"No"	1
10	0.889246502137583	16	19	"Churn"	"No"	1
11	0.896772418852008	15	19	"Churn"	"No"	1
12	0.874479869545659	18	19	"Churn"	"No"	1
13	0.871147410810504	16	19	"Churn"	"No"	1
14	0.887229767184035	15	19	"Churn"	"No"	1
15	0.894650717429829	17	19	"Churn"	"No"	1
16	0.890961826347305	16	19	"Churn"	"No"	1
17	0.903553892915595	15	19	"Churn"	"No"	1
18	0.884901751893939	17	19	"Churn"	"No"	1
19	0.888490764554594	15	19	"Churn"	"No"	1
20	0.876410256410256	16	19	"Churn"	"No"	1
21	0.885723876660433	17	19	"Churn"	"No"	1
22	0.95194362504097	18	19	"Churn"	"No"	1
23	0.895312674241392	16	19	"Churn"	"No"	1
24	0.91636100855033	17	19	"Churn"	"No"	1
25	0.89180077906298	18	19	"Churn"	"No"	1
26	0.907155705385541	13	19	"Churn"	"No"	1
27	0.882223053892216	16	19	"Churn"	"No"	1
28	0.929626559143837	18	19	"Churn"	"No"	1
29	0.889488636363636	18	19	"Churn"	"No"	1
30	0.913824756973795	17	19	"Churn"	"No"	1
1	0.888697353138945	17	20	"Churn"	"No"	1
2	0.860410640349385	18	20	"Churn"	"No"	1
3	0.857335745203178	17	20	"Churn"	"No"	1
4	0.896878117224067	20	20	"Churn"	"No"	1
5	0.89967773574331	16	20	"Churn"	"No"	1
6	0.894036618263215	14	20	"Churn"	"No"	1
7	0.903362897265336	16	20	"Churn"	"No"	1
8	0.920506787330317	15	20	"Churn"	"No"	1
9	0.88364651416122	15	20	"Churn"	"No"	1
10	0.908101441942828	14	20	"Churn"	"No"	1
11	0.867080194949047	13	20	"Churn"	"No"	1
12	0.903578595317726	15	20	"Churn"	"No"	1
13	0.916012066365008	15	20	"Churn"	"No"	1
14	0.885332127324767	16	20	"Churn"	"No"	1
15	0.879640718562874	16	20	"Churn"	"No"	1
16	0.899108138238573	17	20	"Churn"	"No"	1
17	0.885197209772853	15	20	"Churn"	"No"	1
18	0.907023453093812	15	20	"Churn"	"No"	1
19	0.886226309921962	15	20	"Churn"	"No"	1
20	0.875233779312329	15	20	"Churn"	"No"	1
21	0.930820717318935	16	20	"Churn"	"No"	1
22	0.900432054924242	19	20	"Churn"	"No"	1
23	0.890201649642737	14	20	"Churn"	"No"	1
24	0.90785185919437	15	20	"Churn"	"No"	1
25	0.907521258333666	16	20	"Churn"	"No"	1
26	0.882196078431373	16	20	"Churn"	"No"	1
27	0.878676264478007	18	20	"Churn"	"No"	1
28	0.918104997088233	16	20	"Churn"	"No"	1
29	0.867136119904387	15	20	"Churn"	"No"	1
30	0.919006642512077	16	20	"Churn"	"No"	1
1	0.885750962772786	17	21	"Churn"	"No"	1
2	0.868233238752525	18	21	"Churn"	"No"	1
3	0.92937556561086	18	21	"Churn"	"No"	1
4	0.886513562743071	16	21	"Churn"	"No"	1
5	0.90226025068014	16	21	"Churn"	"No"	1
6	0.896021841748237	18	21	"Churn"	"No"	1
7	0.900542670715162	15	21	"Churn"	"No"	1
8	0.891811627668309	17	21	"Churn"	"No"	1
9	0.921741608534576	18	21	"Churn"	"No"	1
10	0.896942884691736	16	21	"Churn"	"No"	1
11	0.877571426751755	16	21	"Churn"	"No"	1
12	0.914125007174425	19	21	"Churn"	"No"	1
13	0.892087438423645	16	21	"Churn"	"No"	1
14	0.873420191700626	17	21	"Churn"	"No"	1
15	0.905173286111814	20	21	"Churn"	"No"	1
16	0.888380028735632	17	21	"Churn"	"No"	1
17	0.873332348742185	17	21	"Churn"	"No"	1
18	0.904641103577274	20	21	"Churn"	"No"	1
19	0.912107995588982	19	21	"Churn"	"No"	1
20	0.88080228256947	16	21	"Churn"	"No"	1
21	0.884102746212121	18	21	"Churn"	"No"	1
22	0.885289855072464	15	21	"Churn"	"No"	1
23	0.853887070376432	17	21	"Churn"	"No"	1
24	0.891444937176645	16	21	"Churn"	"No"	1
25	0.911629375676651	14	21	"Churn"	"No"	1
26	0.895374626736219	15	21	"Churn"	"No"	1
27	0.919810377480561	19	21	"Churn"	"No"	1
28	0.907859848484848	17	21	"Churn"	"No"	1
29	0.89585745272599	16	21	"Churn"	"No"	1
30	0.899197586726998	15	21	"Churn"	"No"	1
1	0.915168758086194	17	22	"Churn"	"No"	1
2	0.913792265837544	16	22	"Churn"	"No"	1
3	0.879147590213164	17	22	"Churn"	"No"	1
4	0.888348303393214	15	22	"Churn"	"No"	1
5	0.916157670454545	16	22	"Churn"	"No"	1
6	0.88871872808043	17	22	"Churn"	"No"	1
7	0.88417096501364	16	22	"Churn"	"No"	1
8	0.916939443535188	16	22	"Churn"	"No"	1
9	0.91246290801187	16	22	"Churn"	"No"	1
10	0.884824657062504	17	22	"Churn"	"No"	1
11	0.91184668989547	16	22	"Churn"	"No"	1
12	0.878328808446456	17	22	"Churn"	"No"	1
13	0.888990836479985	14	22	"Churn"	"No"	1
14	0.895962883793238	14	22	"Churn"	"No"	1
15	0.84817544293027	16	22	"Churn"	"No"	1
16	0.884258841573439	16	22	"Churn"	"No"	1
17	0.864330305091333	16	22	"Churn"	"No"	1
18	0.88500258279286	16	22	"Churn"	"No"	1
19	0.871779284545242	19	22	"Churn"	"No"	1
20	0.913708331741119	18	22	"Churn"	"No"	1
21	0.901917502787068	17	22	"Churn"	"No"	1
22	0.878084920326467	16	22	"Churn"	"No"	1
23	0.901520049912087	14	22	"Churn"	"No"	1
24	0.900258758211805	17	22	"Churn"	"No"	1
25	0.878774511533801	14	22	"Churn"	"No"	1
26	0.923486003325942	17	22	"Churn"	"No"	1
27	0.895750473484848	15	22	"Churn"	"No"	1
28	0.886031596533127	17	22	"Churn"	"No"	1
29	0.868753999901541	16	22	"Churn"	"No"	1
30	0.868298985722592	17	22	"Churn"	"No"	1
1	0.908981467020667	18	23	"Churn"	"No"	1
2	0.869744266220306	19	23	"Churn"	"No"	1
3	0.922901996252988	16	23	"Churn"	"No"	1
4	0.899857522270791	16	23	"Churn"	"No"	1
5	0.858957731865752	18	23	"Churn"	"No"	1
6	0.854425767586475	18	23	"Churn"	"No"	1
7	0.939272921898802	14	23	"Churn"	"No"	1
8	0.881287916661037	14	23	"Churn"	"No"	1
9	0.907531290461804	15	23	"Churn"	"No"	1
10	0.872209821428571	15	23	"Churn"	"No"	1
11	0.90122255489022	17	23	"Churn"	"No"	1
12	0.888133547868061	15	23	"Churn"	"No"	1
13	0.852296283158373	15	23	"Churn"	"No"	1
14	0.907201601688007	16	23	"Churn"	"No"	1
15	0.87551282051282	19	23	"Churn"	"No"	1
16	0.934993973483327	18	23	"Churn"	"No"	1
17	0.902909653287297	19	23	"Churn"	"No"	1
18	0.868329987320372	18	23	"Churn"	"No"	1
19	0.926487169638321	17	23	"Churn"	"No"	1
20	0.888324469710863	16	23	"Churn"	"No"	1
21	0.877175528134892	15	23	"Churn"	"No"	1
22	0.898907103825137	18	23	"Churn"	"No"	1
23	0.892766157146688	19	23	"Churn"	"No"	1
24	0.888331515812432	15	23	"Churn"	"No"	1
25	0.887786539519531	16	23	"Churn"	"No"	1
26	0.917358243198951	18	23	"Churn"	"No"	1
27	0.922804647080562	17	23	"Churn"	"No"	1
28	0.908586865554079	16	23	"Churn"	"No"	1
29	0.899718125204851	17	23	"Churn"	"No"	1
30	0.875552431891551	17	23	"Churn"	"No"	1
1	0.904860552426924	18	24	"Churn"	"No"	1
2	0.90911462764449	15	24	"Churn"	"No"	1
3	0.889749053030303	19	24	"Churn"	"No"	1
4	0.893055016409641	17	24	"Churn"	"No"	1
5	0.885972251272398	18	24	"Churn"	"No"	1
6	0.905434952366078	16	24	"Churn"	"No"	1
7	0.892837147247668	16	24	"Churn"	"No"	1
8	0.861731198989506	17	24	"Churn"	"No"	1
9	0.904303026153635	16	24	"Churn"	"No"	1
10	0.861404953085529	19	24	"Churn"	"No"	1
11	0.910713418188885	15	24	"Churn"	"No"	1
12	0.896346476372127	17	24	"Churn"	"No"	1
13	0.934510981116585	18	24	"Churn"	"No"	1
14	0.906455254515599	15	24	"Churn"	"No"	1
15	0.898881455905625	14	24	"Churn"	"No"	1
16	0.872465924775707	18	24	"Churn"	"No"	1
17	0.938642249123372	19	24	"Churn"	"No"	1
18	0.915581690883806	19	24	"Churn"	"No"	1
19	0.894939630681818	16	24	"Churn"	"No"	1
20	0.917604889214217	18	24	"Churn"	"No"	1
21	0.911129146170716	16	24	"Churn"	"No"	1
22	0.89863394889957	17	24	"Churn"	"No"	1
23	0.876151024538325	16	24	"Churn"	"No"	1
24	0.899278924942642	17	24	"Churn"	"No"	1
25	0.893390267141899	17	24	"Churn"	"No"	1
26	0.903968222284323	17	24	"Churn"	"No"	1
27	0.873311132788411	20	24	"Churn"	"No"	1
28	0.932677713129269	16	24	"Churn"	"No"	1
29	0.892414261379204	20	24	"Churn"	"No"	1
30	0.887477197996909	16	24	"Churn"	"No"	1
1	0.873773601360485	17	25	"Churn"	"No"	1
2	0.89572714519523	17	25	"Churn"	"No"	1
3	0.910385720398557	16	25	"Churn"	"No"	1
4	0.849300427516518	16	25	"Churn"	"No"	1
5	0.928427564379226	16	25	"Churn"	"No"	1
6	0.874316742081448	22	25	"Churn"	"No"	1
7	0.878412832137988	16	25	"Churn"	"No"	1
8	0.905283412458639	18	25	"Churn"	"No"	1
9	0.895723237935267	17	25	"Churn"	"No"	1
10	0.887779250870433	17	25	"Churn"	"No"	1
11	0.856591235632184	16	25	"Churn"	"No"	1
12	0.882710537918871	17	25	"Churn"	"No"	1
13	0.874845650712146	16	25	"Churn"	"No"	1
14	0.880793845315904	15	25	"Churn"	"No"	1
15	0.864551026436272	17	25	"Churn"	"No"	1
16	0.88758439855785	16	25	"Churn"	"No"	1
17	0.902712590135394	15	25	"Churn"	"No"	1
18	0.903635946008026	16	25	"Churn"	"No"	1
19	0.89354723576035	16	25	"Churn"	"No"	1
20	0.892577658866237	16	25	"Churn"	"No"	1
21	0.901356274307094	16	25	"Churn"	"No"	1
22	0.930601438010105	18	25	"Churn"	"No"	1
23	0.904308176490267	16	25	"Churn"	"No"	1
24	0.845218702865762	17	25	"Churn"	"No"	1
25	0.887092189417921	16	25	"Churn"	"No"	1
26	0.887930389221557	17	25	"Churn"	"No"	1
27	0.8947848583878	17	25	"Churn"	"No"	1
28	0.875469207369569	16	25	"Churn"	"No"	1
29	0.887615074090484	17	25	"Churn"	"No"	1
30	0.889501530226622	17	25	"Churn"	"No"	1
1	0.923473371856942	16	26	"Churn"	"No"	1
2	0.87780535174795	17	26	"Churn"	"No"	1
3	0.908694168989895	16	26	"Churn"	"No"	1
4	0.854554099746407	16	26	"Churn"	"No"	1
5	0.86867073868551	17	26	"Churn"	"No"	1
6	0.89842588596365	16	26	"Churn"	"No"	1
7	0.896963183421517	16	26	"Churn"	"No"	1
8	0.926364253636223	17	26	"Churn"	"No"	1
9	0.907678393213573	14	26	"Churn"	"No"	1
10	0.917176470588235	17	26	"Churn"	"No"	1
11	0.900143224467701	16	26	"Churn"	"No"	1
12	0.935772205588822	16	26	"Churn"	"No"	1
13	0.891862941297209	15	26	"Churn"	"No"	1
14	0.907777058456817	17	26	"Churn"	"No"	1
15	0.898599419091222	17	26	"Churn"	"No"	1
16	0.867249726690614	17	26	"Churn"	"No"	1
17	0.908155018472906	19	26	"Churn"	"No"	1
18	0.913636895019874	14	26	"Churn"	"No"	1
19	0.917469682071452	17	26	"Churn"	"No"	1
20	0.894957551691086	18	26	"Churn"	"No"	1
21	0.916339629561709	18	26	"Churn"	"No"	1
22	0.8741497020085	16	26	"Churn"	"No"	1
23	0.906517890124448	15	26	"Churn"	"No"	1
24	0.91498229193018	17	26	"Churn"	"No"	1
25	0.888074100378788	16	26	"Churn"	"No"	1
26	0.849043715846995	17	26	"Churn"	"No"	1
27	0.916795417718657	15	26	"Churn"	"No"	1
28	0.88987584334704	17	26	"Churn"	"No"	1
29	0.88555524759793	18	26	"Churn"	"No"	1
30	0.921958844089992	17	26	"Churn"	"No"	1
1	0.930443548387097	15	27	"Churn"	"No"	1
2	0.87658850045557	14	27	"Churn"	"No"	1
3	0.89454676160482	15	27	"Churn"	"No"	1
4	0.905700782749963	16	27	"Churn"	"No"	1
5	0.890492723952858	17	27	"Churn"	"No"	1
6	0.90027149321267	16	27	"Churn"	"No"	1
7	0.912749232130772	17	27	"Churn"	"No"	1
8	0.884785133565621	20	27	"Churn"	"No"	1
9	0.900157478265396	16	27	"Churn"	"No"	1
10	0.916158536585366	17	27	"Churn"	"No"	1
11	0.884846315207697	16	27	"Churn"	"No"	1
12	0.877586596936671	19	27	"Churn"	"No"	1
13	0.938576447590871	15	27	"Churn"	"No"	1
14	0.889449701303798	16	27	"Churn"	"No"	1
15	0.902257758931794	17	27	"Churn"	"No"	1
