"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
6	0.894917582417582	6	6	"House"	"No"	0
7	NA	6	6	"House"	"No"	0
8	0.887052341597796	6	6	"House"	"No"	0
9	0.934842249657064	6	6	"House"	"No"	0
10	0.39217032967033	6	6	"House"	"No"	0
11	NA	6	6	"House"	"No"	0
12	0.438271604938272	6	6	"House"	"No"	0
13	0.814896551724138	6	6	"House"	"No"	0
14	0.923868312757202	6	6	"House"	"No"	0
15	NA	6	6	"House"	"No"	0
1	0.968449931412894	7	7	"House"	"No"	0
2	0.43543956043956	7	7	"House"	"No"	0
3	0.666150137741047	7	7	"House"	"No"	0
4	0.659684065934066	7	7	"House"	"No"	0
5	0.904401650618982	7	7	"House"	"No"	0
6	NA	7	7	"House"	"No"	0
7	0.941015089163237	7	7	"House"	"No"	0
8	0.565771349862259	7	7	"House"	"No"	0
9	0.705013736263736	7	7	"House"	"No"	0
10	NA	7	7	"House"	"No"	0
11	NA	7	7	"House"	"No"	0
12	0.716643741403026	7	7	"House"	"No"	0
13	0.872427983539095	7	7	"House"	"No"	0
14	0.665865384615385	7	7	"House"	"No"	0
15	0.918269230769231	7	7	"House"	"No"	0
1	0.419067215363512	8	8	"House"	"No"	0
2	0.548137931034483	8	8	"House"	"No"	0
3	0.419067215363512	8	8	"House"	"No"	0
4	0.632554945054945	8	8	"House"	"No"	0
5	NA	8	8	"House"	"No"	0
6	0.952674897119342	8	8	"House"	"No"	0
7	0.842935528120713	8	8	"House"	"No"	0
8	0.704137931034483	8	8	"House"	"No"	0
9	0.913804945054945	8	8	"House"	"No"	0
10	0.743237047226043	8	8	"House"	"No"	0
11	0.691620879120879	8	8	"House"	"No"	0
12	0.794421487603306	8	8	"House"	"No"	0
13	0.679752066115702	8	8	"House"	"No"	0
14	0.887517146776406	8	8	"House"	"No"	0
15	0.603622191655204	8	8	"House"	"No"	0
1	0.958161865569273	9	9	"House"	"No"	0
2	0.689217032967033	9	9	"House"	"No"	0
3	0.451236263736264	9	9	"House"	"No"	0
4	0.617377349839523	9	9	"House"	"No"	0
5	0.688873626373626	9	9	"House"	"No"	0
6	0.710851648351648	9	9	"House"	"No"	0
7	0.450549450549451	9	9	"House"	"No"	0
8	0.636405318661165	9	9	"House"	"No"	0
9	0.443072702331962	9	9	"House"	"No"	0
10	0.690934065934066	9	9	"House"	"No"	0
11	0.697658402203857	9	9	"House"	"No"	0
12	0.659340659340659	9	9	"House"	"No"	0
13	0.698347107438017	9	9	"House"	"No"	0
14	NA	9	9	"House"	"No"	0
15	0.425240054869685	9	9	"House"	"No"	0
1	0.790004585052728	10	10	"House"	"No"	0
2	0.658653846153846	10	10	"House"	"No"	0
3	0.424450549450549	10	10	"House"	"No"	0
4	0.467078189300412	10	10	"House"	"No"	0
5	0.909465020576132	10	10	"House"	"No"	0
6	0.952674897119342	10	10	"House"	"No"	0
7	0.68698347107438	10	10	"House"	"No"	0
8	0.462912087912088	10	10	"House"	"No"	0
9	0.60820724438331	10	10	"House"	"No"	0
10	0.664689655172414	10	10	"House"	"No"	0
11	0.70157967032967	10	10	"House"	"No"	0
12	0.777854195323246	10	10	"House"	"No"	0
13	0.887207702888583	10	10	"House"	"No"	0
14	0.462277091906722	10	10	"House"	"No"	0
15	0.678571428571429	10	10	"House"	"No"	0
1	0.481481481481481	11	11	"House"	"No"	0
2	0.454732510288066	11	11	"House"	"No"	0
3	0.942994505494505	11	11	"House"	"No"	0
4	0.48079561042524	11	11	"House"	"No"	0
5	0.46978021978022	11	11	"House"	"No"	0
6	0.625171939477304	11	11	"House"	"No"	0
7	0.722107438016529	11	11	"House"	"No"	0
8	NA	11	11	"House"	"No"	0
9	0.672733516483517	11	11	"House"	"No"	0
10	0.695741758241758	11	11	"House"	"No"	0
11	0.610497237569061	11	11	"House"	"No"	0
12	0.488292011019284	11	11	"House"	"No"	0
13	NA	11	11	"House"	"No"	0
14	0.576101928374656	11	11	"House"	"No"	0
15	0.495884773662551	11	11	"House"	"No"	0
1	0.638927097661623	12	12	"House"	"No"	0
2	0.474622770919067	12	12	"House"	"No"	0
3	0.493827160493827	12	12	"House"	"No"	0
4	0.491769547325103	12	12	"House"	"No"	0
5	0.487620357634113	12	12	"House"	"No"	0
6	0.47119341563786	12	12	"House"	"No"	0
7	0.594452086198991	12	12	"House"	"No"	0
8	0.466299862448418	12	12	"House"	"No"	0
9	0.715315934065934	12	12	"House"	"No"	0
10	0.549070247933884	12	12	"House"	"No"	0
11	0.736607142857143	12	12	"House"	"No"	0
12	0.45260989010989	12	12	"House"	"No"	0
13	0.490384615384615	12	12	"House"	"No"	0
14	0.466299862448418	12	12	"House"	"No"	0
15	0.462861072902338	12	12	"House"	"No"	0
1	0.828060522696011	13	13	"House"	"No"	0
2	0.460219478737997	13	13	"House"	"No"	0
3	0.488340192043896	13	13	"House"	"No"	0
4	0.490384615384615	13	13	"House"	"No"	0
5	0.584366391184573	13	13	"House"	"No"	0
6	0.801008711600183	13	13	"House"	"No"	0
7	0.495192307692308	13	13	"House"	"No"	0
8	0.470467032967033	13	13	"House"	"No"	0
9	0.493141289437586	13	13	"House"	"No"	0
10	0.450549450549451	13	13	"House"	"No"	0
11	0.472489683631362	13	13	"House"	"No"	0
12	0.460110041265475	13	13	"House"	"No"	0
13	0.482118294360385	13	13	"House"	"No"	0
14	0.491059147180193	13	13	"House"	"No"	0
15	0.482806052269601	13	13	"House"	"No"	0
1	0.484203296703297	14	14	"House"	"No"	0
2	0.491769547325103	14	14	"House"	"No"	0
3	0.488308115543329	14	14	"House"	"No"	0
4	0.490358126721763	14	14	"House"	"No"	0
5	0.490344827586207	14	14	"House"	"No"	0
6	0.693181818181818	14	14	"House"	"No"	0
7	NA	14	14	"House"	"No"	0
8	0.448489010989011	14	14	"House"	"No"	0
9	0.73385989010989	14	14	"House"	"No"	0
10	0.493141289437586	14	14	"House"	"No"	0
11	0.977366255144033	14	14	"House"	"No"	0
12	0.596590909090909	14	14	"House"	"No"	0
13	0.49656121045392	14	14	"House"	"No"	0
14	0.462962962962963	14	14	"House"	"No"	0
15	0.97599451303155	14	14	"House"	"No"	0
1	0.497936726272352	15	15	"House"	"No"	0
2	0.497252747252747	15	15	"House"	"No"	0
3	0.486263736263736	15	15	"House"	"No"	0
4	0.481456043956044	15	15	"House"	"No"	0
5	0.480742778541953	15	15	"House"	"No"	0
6	0.456730769230769	15	15	"House"	"No"	0
7	0.473251028806584	15	15	"House"	"No"	0
8	0.487620357634113	15	15	"House"	"No"	0
9	0.464924346629986	15	15	"House"	"No"	0
10	0.493141289437586	15	15	"House"	"No"	0
11	0.698489010989011	15	15	"House"	"No"	0
12	NA	15	15	"House"	"No"	0
13	0.489010989010989	15	15	"House"	"No"	0
14	NA	15	15	"House"	"No"	0
15	0.487603305785124	15	15	"House"	"No"	0
1	0.428473177441541	1	1	"House"	"No"	0.7
2	0.579561042524006	1	1	"House"	"No"	0.7
3	NA	1	1	"House"	"No"	0.7
4	0.5	0	1	"House"	"No"	0.7
5	NA	1	1	"House"	"No"	0.7
6	0.42032967032967	1	1	"House"	"No"	0.7
7	0.5	0	1	"House"	"No"	0.7
8	0.5	0	1	"House"	"No"	0.7
9	0.5	0	1	"House"	"No"	0.7
10	0.5	0	1	"House"	"No"	0.7
11	0.5	0	1	"House"	"No"	0.7
12	NA	0	1	"House"	"No"	0.7
13	0.552685950413223	1	1	"House"	"No"	0.7
14	0.556818181818182	1	1	"House"	"No"	0.7
15	0.588262265016048	1	1	"House"	"No"	0.7
1	0.5	0	2	"House"	"No"	0.7
2	0.5	0	2	"House"	"No"	0.7
3	0.426308539944904	2	2	"House"	"No"	0.7
4	0.5	0	2	"House"	"No"	0.7
5	0.5	0	2	"House"	"No"	0.7
6	0.5	0	2	"House"	"No"	0.7
7	0.5	0	2	"House"	"No"	0.7
8	0.5	0	2	"House"	"No"	0.7
9	0.424450549450549	2	2	"House"	"No"	0.7
10	0.5	0	2	"House"	"No"	0.7
11	NA	2	2	"House"	"No"	0.7
12	NA	2	2	"House"	"No"	0.7
13	0.0754458161865569	2	2	"House"	"No"	0.7
14	0.5	0	2	"House"	"No"	0.7
15	0.5	0	2	"House"	"No"	0.7
1	0.938957475994513	3	3	"House"	"No"	0.7
2	0.735192837465565	3	3	"House"	"No"	0.7
3	0.484869325997249	3	3	"House"	"No"	0.7
4	0.5	0	3	"House"	"No"	0.7
5	0.5	0	3	"House"	"No"	0.7
6	0.561898211829436	3	3	"House"	"No"	0.7
7	0.588598901098901	3	3	"House"	"No"	0.7
8	0.438873626373626	3	3	"House"	"No"	0.7
9	0.580467675378267	3	3	"House"	"No"	0.7
10	NA	3	3	"House"	"No"	0.7
11	0.0898491083676269	3	3	"House"	"No"	0.7
12	0.517193947730399	3	3	"House"	"No"	0.7
13	0.503434065934066	3	3	"House"	"No"	0.7
14	0.5	0	3	"House"	"No"	0.7
15	0.550824175824176	3	3	"House"	"No"	0.7
1	0.543328748280605	4	4	"House"	"No"	0.7
2	0.598349381017882	4	4	"House"	"No"	0.7
3	0.622085048010974	4	4	"House"	"No"	0.7
4	0.613324175824176	4	4	"House"	"No"	0.7
5	0.579201101928375	4	4	"House"	"No"	0.7
6	0.56808803301238	4	4	"House"	"No"	0.7
7	0.324519230769231	4	4	"House"	"No"	0.7
8	0.527510316368638	4	4	"House"	"No"	0.7
9	0.567493112947658	4	4	"House"	"No"	0.7
10	0.63443072702332	4	4	"House"	"No"	0.7
11	0.580932784636488	4	4	"House"	"No"	0.7
12	0.550824175824176	4	4	"House"	"No"	0.7
13	0.599587912087912	4	4	"House"	"No"	0.7
14	0.708104395604396	4	4	"House"	"No"	0.7
15	0.653370013755158	4	4	"House"	"No"	0.7
1	0.483264557542412	5	5	"House"	"No"	0.7
2	0.627572016460905	5	5	"House"	"No"	0.7
3	0.664148351648352	5	5	"House"	"No"	0.7
4	0.45467032967033	5	5	"House"	"No"	0.7
5	0.40702479338843	5	5	"House"	"No"	0.7
6	NA	5	5	"House"	"No"	0.7
7	0.315590659340659	5	5	"House"	"No"	0.7
8	0.578404401650619	5	5	"House"	"No"	0.7
9	0.593278463648834	5	5	"House"	"No"	0.7
10	0.358321870701513	5	5	"House"	"No"	0.7
11	0.504807692307692	5	5	"House"	"No"	0.7
12	0.582530949105915	5	5	"House"	"No"	0.7
13	0.605082417582418	5	5	"House"	"No"	0.7
14	0.616231086657497	5	5	"House"	"No"	0.7
15	0.513736263736264	5	5	"House"	"No"	0.7
1	0.452463167587477	6	6	"House"	"No"	0.7
2	0.700137551581843	6	6	"House"	"No"	0.7
3	NA	6	6	"House"	"No"	0.7
4	0.0309065934065934	6	6	"House"	"No"	0.7
5	0.573655172413793	6	6	"House"	"No"	0.7
6	0.415405777166437	6	6	"House"	"No"	0.7
7	0.256533700137552	6	6	"House"	"No"	0.7
8	0.422741861531408	6	6	"House"	"No"	0.7
9	0.111950549450549	6	6	"House"	"No"	0.7
10	0.647555096418733	6	6	"House"	"No"	0.7
11	0.451923076923077	6	6	"House"	"No"	0.7
12	0.497942386831276	6	6	"House"	"No"	0.7
13	0.626373626373626	6	6	"House"	"No"	0.7
14	0.60989010989011	6	6	"House"	"No"	0.7
15	0.34581043956044	6	6	"House"	"No"	0.7
1	0.923868312757202	7	7	"House"	"No"	0.7
2	0.63923182441701	7	7	"House"	"No"	0.7
3	0.636675824175824	7	7	"House"	"No"	0.7
4	0.421366345712976	7	7	"House"	"No"	0.7
5	0.478220999541495	7	7	"House"	"No"	0.7
6	0.393887362637363	7	7	"House"	"No"	0.7
7	0.48551724137931	6	7	"House"	"No"	0.7
8	0.398008241758242	7	7	"House"	"No"	0.7
9	0.954046639231824	7	7	"House"	"No"	0.7
10	0.258517495395948	7	7	"House"	"No"	0.7
11	0.958104395604396	7	7	"House"	"No"	0.7
12	0.39010989010989	7	7	"House"	"No"	0.7
13	0.333104395604396	7	7	"House"	"No"	0.7
14	0.629807692307692	7	7	"House"	"No"	0.7
15	0.482610192837466	7	7	"House"	"No"	0.7
1	NA	8	8	"House"	"No"	0.7
2	0.553645116918845	8	8	"House"	"No"	0.7
3	0.449724517906336	8	8	"House"	"No"	0.7
4	0.578983516483517	8	8	"House"	"No"	0.7
5	0.95679012345679	8	8	"House"	"No"	0.7
6	0.644917582417582	8	8	"House"	"No"	0.7
7	0.642661179698217	8	8	"House"	"No"	0.7
8	0.60782967032967	8	8	"House"	"No"	0.7
9	0.633744855967078	8	8	"House"	"No"	0.7
10	0.462173314993122	8	8	"House"	"No"	0.7
11	0.638927097661623	8	8	"House"	"No"	0.7
12	0.389766483516484	8	8	"House"	"No"	0.7
13	0.926510989010989	8	8	"House"	"No"	0.7
14	0.429390187987162	8	8	"House"	"No"	0.7
15	0.324827586206897	8	8	"House"	"No"	0.7
1	0.622770919067215	9	9	"House"	"No"	0.7
2	0.385989010989011	9	9	"House"	"No"	0.7
3	0.93878954607978	9	9	"House"	"No"	0.7
4	0.69050894085282	9	9	"House"	"No"	0.7
5	0.639917695473251	9	9	"House"	"No"	0.7
6	0.166895604395604	9	9	"House"	"No"	0.7
7	NA	9	9	"House"	"No"	0.7
8	0.433195592286501	9	9	"House"	"No"	0.7
9	0.444903581267218	9	9	"House"	"No"	0.7
10	0.458104395604396	9	9	"House"	"No"	0.7
11	0.769574175824176	9	9	"House"	"No"	0.7
12	0.548725895316804	9	9	"House"	"No"	0.7
13	0.583218707015131	9	9	"House"	"No"	0.7
14	NA	9	9	"House"	"No"	0.7
15	0.621212121212121	9	9	"House"	"No"	0.7
1	0.351648351648352	10	10	"House"	"No"	0.7
2	0.533012379642366	10	10	"House"	"No"	0.7
3	0.667352537722908	10	10	"House"	"No"	0.7
4	0.0960219478737997	10	10	"House"	"No"	0.7
5	0.59271978021978	10	10	"House"	"No"	0.7
6	0.599862258953168	10	10	"House"	"No"	0.7
7	0.239368998628258	10	10	"House"	"No"	0.7
8	0.510087116001834	10	10	"House"	"No"	0.7
9	0.648760330578512	10	10	"House"	"No"	0.7
10	0.584137931034483	10	10	"House"	"No"	0.7
11	0.636675824175824	10	10	"House"	"No"	0.7
12	NA	10	10	"House"	"No"	0.7
13	0.324519230769231	10	10	"House"	"No"	0.7
14	0.447802197802198	10	10	"House"	"No"	0.7
15	0.614697802197802	10	10	"House"	"No"	0.7
1	0.635302197802198	11	11	"House"	"No"	0.7
2	0.306740027510316	11	11	"House"	"No"	0.7
3	NA	11	11	"House"	"No"	0.7
4	0.616071428571429	11	11	"House"	"No"	0.7
5	NA	11	11	"House"	"No"	0.7
6	0.780146721687299	11	11	"House"	"No"	0.7
7	0.60082304526749	11	11	"House"	"No"	0.7
8	0.401785714285714	11	11	"House"	"No"	0.7
9	0.464827586206897	11	11	"House"	"No"	0.7
10	0.591002747252747	11	11	"House"	"No"	0.7
11	0.503099173553719	11	11	"House"	"No"	0.7
12	0.973936899862826	11	11	"House"	"No"	0.7
13	0.548725895316804	11	11	"House"	"No"	0.7
14	0.42801467216873	11	11	"House"	"No"	0.7
15	0.510674931129477	11	11	"House"	"No"	0.7
1	0.659340659340659	12	12	"House"	"No"	0.7
2	0.679258241758242	12	12	"House"	"No"	0.7
3	0.691620879120879	12	12	"House"	"No"	0.7
4	NA	12	12	"House"	"No"	0.7
5	0.219478737997257	12	12	"House"	"No"	0.7
6	0.660027472527473	12	12	"House"	"No"	0.7
7	0.609159779614325	12	12	"House"	"No"	0.7
8	0.407623626373626	12	12	"House"	"No"	0.7
9	0.606995884773663	12	12	"House"	"No"	0.7
10	0.103566529492455	12	12	"House"	"No"	0.7
11	0.531178358551123	12	12	"House"	"No"	0.7
12	0.57201646090535	12	12	"House"	"No"	0.7
13	0.650205761316872	12	12	"House"	"No"	0.7
14	0.330206896551724	12	12	"House"	"No"	0.7
15	0.625686813186813	12	12	"House"	"No"	0.7
1	NA	13	13	"House"	"No"	0.7
2	0.716643741403026	13	13	"House"	"No"	0.7
3	0.646090534979424	13	13	"House"	"No"	0.7
4	0.265432098765432	13	13	"House"	"No"	0.7
5	0.132049518569464	13	13	"House"	"No"	0.7
6	0.367721228794131	13	13	"House"	"No"	0.7
7	0.667011019283747	13	13	"House"	"No"	0.7
8	0.667125171939477	13	13	"House"	"No"	0.7
9	0.196428571428571	13	13	"House"	"No"	0.7
10	0.182441700960219	13	13	"House"	"No"	0.7
11	NA	13	13	"House"	"No"	0.7
12	0.474244505494505	13	13	"House"	"No"	0.7
13	0.589163237311385	13	13	"House"	"No"	0.7
14	0.234203296703297	13	13	"House"	"No"	0.7
15	0.706327372764787	13	13	"House"	"No"	0.7
1	0.621399176954732	14	14	"House"	"No"	0.7
2	0.43629476584022	14	14	"House"	"No"	0.7
3	0.48282967032967	14	14	"House"	"No"	0.7
4	0.703576341127923	14	14	"House"	"No"	0.7
5	0.385602934433746	14	14	"House"	"No"	0.7
6	0.380524861878453	14	14	"House"	"No"	0.7
7	0.682506887052342	14	14	"House"	"No"	0.7
8	0.670096021947874	14	14	"House"	"No"	0.7
9	0.646090534979424	14	14	"House"	"No"	0.7
10	0.771291208791209	14	14	"House"	"No"	0.7
11	0.560778236914601	14	14	"House"	"No"	0.7
12	0.278771205868867	14	14	"House"	"No"	0.7
13	0.244965517241379	14	14	"House"	"No"	0.7
14	0.779835390946502	14	14	"House"	"No"	0.7
15	0.89917695473251	14	14	"House"	"No"	0.7
1	0.692729766803841	15	15	"House"	"No"	0.7
2	0.223593964334705	15	15	"House"	"No"	0.7
3	0.458104395604396	15	15	"House"	"No"	0.7
4	0.533470884915177	15	15	"House"	"No"	0.7
5	0.635116598079561	15	15	"House"	"No"	0.7
6	0.225274725274725	15	15	"House"	"No"	0.7
7	0.488078862906923	15	15	"House"	"No"	0.7
8	0.477533241632279	15	15	"House"	"No"	0.7
9	0.341081267217631	15	15	"House"	"No"	0.7
10	0.663923182441701	15	15	"House"	"No"	0.7
11	0.199449793672627	15	15	"House"	"No"	0.7
12	0.510330578512397	15	15	"House"	"No"	0.7
13	0.42067858780376	15	15	"House"	"No"	0.7
14	0.647180192572215	15	15	"House"	"No"	0.7
15	0.493112947658402	15	15	"House"	"No"	0.7
