"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
28	0.864571496212121	18	22	"Churn"	"No"	0.1
29	0.868699049126377	20	22	"Churn"	"No"	0.1
30	0.913820806100218	17	22	"Churn"	"No"	0.1
1	0.86360876025583	20	23	"Churn"	"No"	0.1
2	0.883851462698403	18	23	"Churn"	"No"	0.1
3	0.869466228181128	19	23	"Churn"	"No"	0.1
4	0.905013020833333	20	23	"Churn"	"No"	0.1
5	0.862790405769319	18	23	"Churn"	"No"	0.1
6	0.874923951099122	18	23	"Churn"	"No"	0.1
7	0.882084950110865	17	23	"Churn"	"No"	0.1
8	0.896052320075758	20	23	"Churn"	"No"	0.1
9	0.885158016993704	22	23	"Churn"	"No"	0.1
10	0.893258037694013	16	23	"Churn"	"No"	0.1
11	0.850737530850026	22	23	"Churn"	"No"	0.1
12	0.890665355621108	15	23	"Churn"	"No"	0.1
13	0.827117327117327	20	23	"Churn"	"No"	0.1
14	0.897554890219561	19	23	"Churn"	"No"	0.1
15	0.876489194112145	17	23	"Churn"	"No"	0.1
16	0.875752639517345	18	23	"Churn"	"No"	0.1
17	0.850219392893109	19	23	"Churn"	"No"	0.1
18	0.843667290115397	19	23	"Churn"	"No"	0.1
19	0.90879901802442	20	23	"Churn"	"No"	0.1
20	0.886605351170569	20	23	"Churn"	"No"	0.1
21	0.857999923573694	16	23	"Churn"	"No"	0.1
22	0.83634842622608	19	23	"Churn"	"No"	0.1
23	0.861895161290323	17	23	"Churn"	"No"	0.1
24	0.852213242992083	19	23	"Churn"	"No"	0.1
25	0.84950793500751	21	23	"Churn"	"No"	0.1
26	0.888617464366524	20	23	"Churn"	"No"	0.1
27	0.824885827175698	19	23	"Churn"	"No"	0.1
28	0.867074514991182	20	23	"Churn"	"No"	0.1
29	0.869274040665618	18	23	"Churn"	"No"	0.1
30	0.88378243512974	19	23	"Churn"	"No"	0.1
1	0.815980668288311	22	24	"Churn"	"No"	0.1
2	0.853857624990189	17	24	"Churn"	"No"	0.1
3	0.866238017301847	17	24	"Churn"	"No"	0.1
4	0.862568612774451	21	24	"Churn"	"No"	0.1
5	0.878914027149321	18	24	"Churn"	"No"	0.1
6	0.875097575179352	18	24	"Churn"	"No"	0.1
7	0.930542484343593	20	24	"Churn"	"No"	0.1
8	0.878439259855189	19	24	"Churn"	"No"	0.1
9	0.85703517309419	20	24	"Churn"	"No"	0.1
10	0.831794507575758	17	24	"Churn"	"No"	0.1
11	0.876742041016329	19	24	"Churn"	"No"	0.1
12	0.861351414542904	17	24	"Churn"	"No"	0.1
13	0.890064488696761	20	24	"Churn"	"No"	0.1
14	0.842446395598598	20	24	"Churn"	"No"	0.1
15	0.850627999116967	18	24	"Churn"	"No"	0.1
16	0.88813063192332	20	24	"Churn"	"No"	0.1
17	0.87199706583532	21	24	"Churn"	"No"	0.1
18	0.844053069462905	21	24	"Churn"	"No"	0.1
19	0.895923509270625	16	24	"Churn"	"No"	0.1
20	0.885329341317365	19	24	"Churn"	"No"	0.1
21	0.839273725603031	18	24	"Churn"	"No"	0.1
22	0.885403065485643	21	24	"Churn"	"No"	0.1
23	0.874057093954398	21	24	"Churn"	"No"	0.1
24	0.885256318035774	20	24	"Churn"	"No"	0.1
25	0.875394947154522	20	24	"Churn"	"No"	0.1
26	0.855873716034545	16	24	"Churn"	"No"	0.1
27	0.88718179168286	17	24	"Churn"	"No"	0.1
28	0.88142918271288	18	24	"Churn"	"No"	0.1
29	0.891714013480608	19	24	"Churn"	"No"	0.1
30	0.859337383927548	17	24	"Churn"	"No"	0.1
1	0.859582871396896	20	25	"Churn"	"No"	0.1
2	0.889346590909091	19	25	"Churn"	"No"	0.1
3	0.877004268832318	19	25	"Churn"	"No"	0.1
4	0.868441689855806	17	25	"Churn"	"No"	0.1
5	0.904350363920092	18	25	"Churn"	"No"	0.1
6	0.879300988435946	18	25	"Churn"	"No"	0.1
7	0.87162327024295	17	25	"Churn"	"No"	0.1
8	0.868313069908815	19	25	"Churn"	"No"	0.1
9	0.858989197530864	20	25	"Churn"	"No"	0.1
10	0.921598381385938	20	25	"Churn"	"No"	0.1
11	0.86915765322845	18	25	"Churn"	"No"	0.1
12	0.88188622754491	16	25	"Churn"	"No"	0.1
13	0.864422155278653	21	25	"Churn"	"No"	0.1
14	0.876469614174532	18	25	"Churn"	"No"	0.1
15	0.880330607579355	18	25	"Churn"	"No"	0.1
16	0.829213299669644	17	25	"Churn"	"No"	0.1
17	0.832433449788851	20	25	"Churn"	"No"	0.1
18	0.878038681867166	23	25	"Churn"	"No"	0.1
19	0.868530103885668	18	25	"Churn"	"No"	0.1
20	0.881765389082462	17	25	"Churn"	"No"	0.1
21	0.830535145650315	18	25	"Churn"	"No"	0.1
22	0.867343329225432	16	25	"Churn"	"No"	0.1
23	0.865266179851573	22	25	"Churn"	"No"	0.1
24	0.852651878223561	20	25	"Churn"	"No"	0.1
25	0.8782576364925	19	25	"Churn"	"No"	0.1
26	0.897344716071716	22	25	"Churn"	"No"	0.1
27	0.868516913491854	17	25	"Churn"	"No"	0.1
28	0.852595137695872	20	25	"Churn"	"No"	0.1
29	0.866224516712515	20	25	"Churn"	"No"	0.1
30	0.880341107306674	18	25	"Churn"	"No"	0.1
1	0.873360143682649	21	26	"Churn"	"No"	0.1
2	0.872837948585231	20	26	"Churn"	"No"	0.1
3	0.90770509977827	22	26	"Churn"	"No"	0.1
4	0.872428273988072	16	26	"Churn"	"No"	0.1
5	0.898419306184012	18	26	"Churn"	"No"	0.1
6	0.847269984917044	20	26	"Churn"	"No"	0.1
7	0.888608358141463	18	26	"Churn"	"No"	0.1
8	0.866458458317159	21	26	"Churn"	"No"	0.1
9	0.87064620758483	20	26	"Churn"	"No"	0.1
10	0.904546108473601	23	26	"Churn"	"No"	0.1
11	0.879290390460603	18	26	"Churn"	"No"	0.1
12	0.905399251710727	17	26	"Churn"	"No"	0.1
13	0.868247417427745	17	26	"Churn"	"No"	0.1
14	0.881827057674889	19	26	"Churn"	"No"	0.1
15	0.89241628959276	20	26	"Churn"	"No"	0.1
16	0.883571908118736	18	26	"Churn"	"No"	0.1
17	0.892523992909102	17	26	"Churn"	"No"	0.1
18	0.874746430647975	17	26	"Churn"	"No"	0.1
19	0.906817436905933	20	26	"Churn"	"No"	0.1
20	0.846453010387437	19	26	"Churn"	"No"	0.1
21	0.88359885620915	18	26	"Churn"	"No"	0.1
22	0.874326412179221	18	26	"Churn"	"No"	0.1
23	0.885991058122206	19	26	"Churn"	"No"	0.1
24	0.844001550487758	19	26	"Churn"	"No"	0.1
25	0.865517452167003	18	26	"Churn"	"No"	0.1
26	0.867411163861315	16	26	"Churn"	"No"	0.1
27	0.899257918552036	17	26	"Churn"	"No"	0.1
28	0.89259125188537	19	26	"Churn"	"No"	0.1
29	0.891374981538916	18	26	"Churn"	"No"	0.1
30	0.859755489021956	19	26	"Churn"	"No"	0.1
1	0.873733987366341	20	27	"Churn"	"No"	0.1
2	0.876793267344002	18	27	"Churn"	"No"	0.1
3	0.86206473286388	21	27	"Churn"	"No"	0.1
4	0.877426888354422	21	27	"Churn"	"No"	0.1
5	0.877315239317807	19	27	"Churn"	"No"	0.1
6	0.897361526946108	20	27	"Churn"	"No"	0.1
7	0.874222140717648	21	27	"Churn"	"No"	0.1
8	0.84614893048439	17	27	"Churn"	"No"	0.1
9	0.854343489412319	19	27	"Churn"	"No"	0.1
10	0.916117119493537	18	27	"Churn"	"No"	0.1
11	0.892729255207107	17	27	"Churn"	"No"	0.1
12	0.83065119760479	18	27	"Churn"	"No"	0.1
13	0.887489943684634	22	27	"Churn"	"No"	0.1
14	0.870686228664952	24	27	"Churn"	"No"	0.1
15	0.874653767683182	19	27	"Churn"	"No"	0.1
16	0.899084240186553	22	27	"Churn"	"No"	0.1
17	0.885934566908018	22	27	"Churn"	"No"	0.1
18	0.866961588260682	17	27	"Churn"	"No"	0.1
19	0.89143584280303	19	27	"Churn"	"No"	0.1
20	0.895302106430155	22	27	"Churn"	"No"	0.1
21	0.844226009968978	18	27	"Churn"	"No"	0.1
22	0.871668228434588	19	27	"Churn"	"No"	0.1
23	0.855567019501446	17	27	"Churn"	"No"	0.1
24	0.89139952360041	16	27	"Churn"	"No"	0.1
25	0.867050341512775	18	27	"Churn"	"No"	0.1
26	0.870791442599953	18	27	"Churn"	"No"	0.1
27	0.872596761952947	18	27	"Churn"	"No"	0.1
28	0.881373716748908	19	27	"Churn"	"No"	0.1
29	0.845413035986807	18	27	"Churn"	"No"	0.1
30	0.869242835595777	20	27	"Churn"	"No"	0.1
1	0.868597479216948	21	28	"Churn"	"No"	0.1
2	0.83624212608673	20	28	"Churn"	"No"	0.1
3	0.894282576393824	20	28	"Churn"	"No"	0.1
4	0.89068702634428	17	28	"Churn"	"No"	0.1
5	0.865313123752495	21	28	"Churn"	"No"	0.1
6	0.862286002014099	18	28	"Churn"	"No"	0.1
7	0.847099955924571	22	28	"Churn"	"No"	0.1
8	0.856288797749885	19	28	"Churn"	"No"	0.1
9	0.859649458010114	17	28	"Churn"	"No"	0.1
10	0.885782949658487	17	28	"Churn"	"No"	0.1
11	0.845126432059884	19	28	"Churn"	"No"	0.1
12	0.8385328613694	19	28	"Churn"	"No"	0.1
13	0.845899091800731	16	28	"Churn"	"No"	0.1
14	0.918937108377814	17	28	"Churn"	"No"	0.1
15	0.880987544921971	17	28	"Churn"	"No"	0.1
16	0.864845039427838	17	28	"Churn"	"No"	0.1
17	0.884188833430617	17	28	"Churn"	"No"	0.1
18	0.83683072246902	17	28	"Churn"	"No"	0.1
19	0.857709176788124	19	28	"Churn"	"No"	0.1
20	0.918528954527789	21	28	"Churn"	"No"	0.1
21	0.921020094747254	22	28	"Churn"	"No"	0.1
22	0.847376667048798	18	28	"Churn"	"No"	0.1
23	0.87094471520701	17	28	"Churn"	"No"	0.1
24	0.857722055888224	20	28	"Churn"	"No"	0.1
25	0.885652045488111	20	28	"Churn"	"No"	0.1
26	0.880621331357119	19	28	"Churn"	"No"	0.1
27	0.851853974804795	18	28	"Churn"	"No"	0.1
28	0.864850632534972	17	28	"Churn"	"No"	0.1
29	0.875838026280504	19	28	"Churn"	"No"	0.1
30	0.870413839476741	23	28	"Churn"	"No"	0.1
1	0.882893338876571	22	29	"Churn"	"No"	0.1
2	0.893693009118541	20	29	"Churn"	"No"	0.1
3	0.89096256962882	21	29	"Churn"	"No"	0.1
4	0.859314232265052	19	29	"Churn"	"No"	0.1
5	0.888473256402113	19	29	"Churn"	"No"	0.1
6	0.875756876026273	22	29	"Churn"	"No"	0.1
7	0.864031465093412	17	29	"Churn"	"No"	0.1
8	0.889098028280293	18	29	"Churn"	"No"	0.1
9	0.831786366402921	19	29	"Churn"	"No"	0.1
10	0.840108597285068	20	29	"Churn"	"No"	0.1
11	0.844766990734401	20	29	"Churn"	"No"	0.1
12	0.859050064184852	24	29	"Churn"	"No"	0.1
13	0.877821720847678	18	29	"Churn"	"No"	0.1
14	0.859527706336217	20	29	"Churn"	"No"	0.1
15	0.859140150870626	20	29	"Churn"	"No"	0.1
16	0.867904135859263	15	29	"Churn"	"No"	0.1
17	0.844886967613918	20	29	"Churn"	"No"	0.1
18	0.858249643085709	17	29	"Churn"	"No"	0.1
19	0.884807317323481	20	29	"Churn"	"No"	0.1
20	0.860711247234984	20	29	"Churn"	"No"	0.1
21	0.865753476278404	19	29	"Churn"	"No"	0.1
22	0.841682907256678	17	29	"Churn"	"No"	0.1
23	0.884245105926522	21	29	"Churn"	"No"	0.1
24	0.862950226244344	19	29	"Churn"	"No"	0.1
25	0.878356276407251	16	29	"Churn"	"No"	0.1
26	0.903550965947952	20	29	"Churn"	"No"	0.1
27	0.880281315288701	21	29	"Churn"	"No"	0.1
28	0.888817983449298	20	29	"Churn"	"No"	0.1
29	0.834389140271493	19	29	"Churn"	"No"	0.1
30	0.869161494752642	17	29	"Churn"	"No"	0.1
1	0.872791735436151	20	30	"Churn"	"No"	0.1
2	0.882309348201997	18	30	"Churn"	"No"	0.1
3	0.879957527406302	18	30	"Churn"	"No"	0.1
4	0.881837541050903	19	30	"Churn"	"No"	0.1
5	0.897115038284128	20	30	"Churn"	"No"	0.1
6	0.854035934566908	20	30	"Churn"	"No"	0.1
7	0.775255211198729	20	30	"Churn"	"No"	0.1
8	0.845132137477749	23	30	"Churn"	"No"	0.1
9	0.885681760688085	20	30	"Churn"	"No"	0.1
10	0.851175030420313	19	30	"Churn"	"No"	0.1
11	0.841705291982264	19	30	"Churn"	"No"	0.1
12	0.841234154786387	18	30	"Churn"	"No"	0.1
13	0.874874546197975	17	30	"Churn"	"No"	0.1
14	0.814264487369985	17	30	"Churn"	"No"	0.1
15	0.825025176233635	16	30	"Churn"	"No"	0.1
16	0.850662878787879	16	30	"Churn"	"No"	0.1
17	0.91448132526438	18	30	"Churn"	"No"	0.1
18	0.904370682804572	19	30	"Churn"	"No"	0.1
19	0.869996293550778	20	30	"Churn"	"No"	0.1
20	0.868390488416162	20	30	"Churn"	"No"	0.1
21	0.890699777668915	19	30	"Churn"	"No"	0.1
22	0.871445832548137	19	30	"Churn"	"No"	0.1
23	0.915559001624575	18	30	"Churn"	"No"	0.1
24	0.866308159925181	22	30	"Churn"	"No"	0.1
25	0.870661522894005	18	30	"Churn"	"No"	0.1
26	0.883479577175698	17	30	"Churn"	"No"	0.1
27	0.871746606334842	20	30	"Churn"	"No"	0.1
28	0.881927339901478	19	30	"Churn"	"No"	0.1
29	0.888495308437276	20	30	"Churn"	"No"	0.1
30	0.901100852272727	17	30	"Churn"	"No"	0.1
1	0.5	0	1	"Churn"	"No"	0.3
2	0.649960266519958	1	1	"Churn"	"No"	0.3
3	0.627669660678643	1	1	"Churn"	"No"	0.3
4	0.5	0	1	"Churn"	"No"	0.3
5	0.626720072356095	1	1	"Churn"	"No"	0.3
6	0.63893826902297	1	1	"Churn"	"No"	0.3
7	0.5	0	1	"Churn"	"No"	0.3
8	0.577537017403838	1	1	"Churn"	"No"	0.3
9	0.625020411752145	1	1	"Churn"	"No"	0.3
10	0.639850263740003	1	1	"Churn"	"No"	0.3
11	0.648676376601971	1	1	"Churn"	"No"	0.3
12	0.651777417076586	1	1	"Churn"	"No"	0.3
13	0.5	0	1	"Churn"	"No"	0.3
14	0.651983951164279	1	1	"Churn"	"No"	0.3
15	0.638276990185387	1	1	"Churn"	"No"	0.3
16	0.5	0	1	"Churn"	"No"	0.3
17	0.664671498714052	1	1	"Churn"	"No"	0.3
18	0.65875946969697	1	1	"Churn"	"No"	0.3
19	0.611119261568556	1	1	"Churn"	"No"	0.3
20	0.660001056635672	1	1	"Churn"	"No"	0.3
21	0.652937408147115	1	1	"Churn"	"No"	0.3
22	0.633954987320372	1	1	"Churn"	"No"	0.3
23	0.627806830500197	1	1	"Churn"	"No"	0.3
24	0.622202103708292	1	1	"Churn"	"No"	0.3
25	0.616911206678472	1	1	"Churn"	"No"	0.3
26	0.64465539541759	1	1	"Churn"	"No"	0.3
27	0.646247369651625	1	1	"Churn"	"No"	0.3
28	0.648555871212121	1	1	"Churn"	"No"	0.3
29	0.664174111291462	1	1	"Churn"	"No"	0.3
30	0.651953265968964	1	1	"Churn"	"No"	0.3
1	0.661589226997572	2	2	"Churn"	"No"	0.3
2	0.772615734884898	2	2	"Churn"	"No"	0.3
3	0.789539670658683	2	2	"Churn"	"No"	0.3
4	0.630368577229424	2	2	"Churn"	"No"	0.3
5	0.624235294117647	2	2	"Churn"	"No"	0.3
6	0.638823529411765	2	2	"Churn"	"No"	0.3
7	0.655376746506986	2	2	"Churn"	"No"	0.3
8	0.6374624241393	2	2	"Churn"	"No"	0.3
9	0.614473267117498	2	2	"Churn"	"No"	0.3
10	0.689288993572598	2	2	"Churn"	"No"	0.3
11	0.627794474865165	2	2	"Churn"	"No"	0.3
12	0.793782720012228	2	2	"Churn"	"No"	0.3
13	0.63972568350906	2	2	"Churn"	"No"	0.3
14	0.634293049697414	2	2	"Churn"	"No"	0.3
15	0.658005785264591	2	2	"Churn"	"No"	0.3
16	0.639950670376929	2	2	"Churn"	"No"	0.3
17	0.653232722846235	2	2	"Churn"	"No"	0.3
18	0.636882784423768	2	2	"Churn"	"No"	0.3
19	0.616561686977954	2	2	"Churn"	"No"	0.3
20	0.619070138222697	2	2	"Churn"	"No"	0.3
21	0.639857784431138	2	2	"Churn"	"No"	0.3
22	0.633483033932136	2	2	"Churn"	"No"	0.3
23	0.649473610820609	2	2	"Churn"	"No"	0.3
24	0.630236529218315	2	2	"Churn"	"No"	0.3
25	0.637437638580931	2	2	"Churn"	"No"	0.3
26	0.636203423967774	2	2	"Churn"	"No"	0.3
27	0.654559084094317	2	2	"Churn"	"No"	0.3
28	0.618846445737415	2	2	"Churn"	"No"	0.3
29	0.614701485975556	2	2	"Churn"	"No"	0.3
30	0.626056700707189	2	2	"Churn"	"No"	0.3
1	0.757748028608106	3	3	"Churn"	"No"	0.3
2	0.789134238310709	3	3	"Churn"	"No"	0.3
3	0.607005318173482	3	3	"Churn"	"No"	0.3
4	0.790069381598793	3	3	"Churn"	"No"	0.3
5	0.769803505408736	3	3	"Churn"	"No"	0.3
6	0.796961916987591	3	3	"Churn"	"No"	0.3
7	0.78367534105239	3	3	"Churn"	"No"	0.3
8	0.760256563801616	3	3	"Churn"	"No"	0.3
9	0.811571486983781	3	3	"Churn"	"No"	0.3
10	0.81125886889813	3	3	"Churn"	"No"	0.3
11	0.761677759424796	3	3	"Churn"	"No"	0.3
12	0.670572916666667	3	3	"Churn"	"No"	0.3
13	0.800047348484848	3	3	"Churn"	"No"	0.3
14	0.8099609375	3	3	"Churn"	"No"	0.3
15	0.791294642857143	3	3	"Churn"	"No"	0.3
16	0.817978014699326	3	3	"Churn"	"No"	0.3
17	0.787441356910862	3	3	"Churn"	"No"	0.3
18	0.632010978043912	3	3	"Churn"	"No"	0.3
19	0.737469831053902	3	3	"Churn"	"No"	0.3
20	0.641258169934641	3	3	"Churn"	"No"	0.3
21	0.756747917847643	3	3	"Churn"	"No"	0.3
22	0.73703618785586	3	3	"Churn"	"No"	0.3
23	0.801170437405732	3	3	"Churn"	"No"	0.3
24	0.756485619898951	3	3	"Churn"	"No"	0.3
25	0.635603226560673	3	3	"Churn"	"No"	0.3
26	0.760142805048758	3	3	"Churn"	"No"	0.3
27	0.628974233742719	3	3	"Churn"	"No"	0.3
28	0.649376594304753	3	3	"Churn"	"No"	0.3
29	0.801387291296316	3	3	"Churn"	"No"	0.3
30	0.816523743986072	3	3	"Churn"	"No"	0.3
1	0.778087797619048	4	4	"Churn"	"No"	0.3
2	0.819238552997723	4	4	"Churn"	"No"	0.3
3	0.800510368886879	4	4	"Churn"	"No"	0.3
4	0.847954173486088	4	4	"Churn"	"No"	0.3
5	0.833536405257717	4	4	"Churn"	"No"	0.3
6	0.822672320461927	4	4	"Churn"	"No"	0.3
7	0.85494419306184	4	4	"Churn"	"No"	0.3
8	0.816605460088692	4	4	"Churn"	"No"	0.3
9	0.790934376999951	4	4	"Churn"	"No"	0.3
10	0.82239891472284	4	4	"Churn"	"No"	0.3
11	0.852347791943828	4	4	"Churn"	"No"	0.3
12	0.762626790756039	4	4	"Churn"	"No"	0.3
13	0.817986515517964	4	4	"Churn"	"No"	0.3
14	0.758026876433956	4	4	"Churn"	"No"	0.3
15	0.845147027420834	4	4	"Churn"	"No"	0.3
16	0.83467808672625	4	4	"Churn"	"No"	0.3
17	0.852876092670701	4	4	"Churn"	"No"	0.3
18	0.834341952442081	4	4	"Churn"	"No"	0.3
19	0.869772954091816	4	4	"Churn"	"No"	0.3
20	0.787280469586289	4	4	"Churn"	"No"	0.3
21	0.835644042232278	4	4	"Churn"	"No"	0.3
22	0.785549215576495	4	4	"Churn"	"No"	0.3
23	0.801254734848485	4	4	"Churn"	"No"	0.3
24	0.799574749904144	4	4	"Churn"	"No"	0.3
25	0.813158975763385	4	4	"Churn"	"No"	0.3
26	0.807286936436925	4	4	"Churn"	"No"	0.3
27	0.802996039717615	4	4	"Churn"	"No"	0.3
28	0.81898813094776	4	4	"Churn"	"No"	0.3
29	0.801075057358243	4	4	"Churn"	"No"	0.3
30	0.811177706947524	4	4	"Churn"	"No"	0.3
1	0.821648685315589	5	5	"Churn"	"No"	0.3
2	0.833821516125951	5	5	"Churn"	"No"	0.3
3	0.836662482154285	5	5	"Churn"	"No"	0.3
4	0.87440743512974	5	5	"Churn"	"No"	0.3
5	0.840655333297581	5	5	"Churn"	"No"	0.3
6	0.831280251166441	5	5	"Churn"	"No"	0.3
7	0.826508233486563	5	5	"Churn"	"No"	0.3
8	0.844815195707931	5	5	"Churn"	"No"	0.3
9	0.804268909688844	5	5	"Churn"	"No"	0.3
10	0.825157669099335	5	5	"Churn"	"No"	0.3
11	0.794604956867041	5	5	"Churn"	"No"	0.3
12	0.864108138238573	5	5	"Churn"	"No"	0.3
13	0.872446455505279	5	5	"Churn"	"No"	0.3
14	0.820390795206972	5	5	"Churn"	"No"	0.3
15	0.848090058183658	5	5	"Churn"	"No"	0.3
16	0.871169931293475	5	5	"Churn"	"No"	0.3
17	0.837306325222666	5	5	"Churn"	"No"	0.3
18	0.835540907232334	5	5	"Churn"	"No"	0.3
19	0.875124040647649	5	5	"Churn"	"No"	0.3
20	0.794614459123018	5	5	"Churn"	"No"	0.3
21	0.825893145552038	5	5	"Churn"	"No"	0.3
22	0.854336545589325	5	5	"Churn"	"No"	0.3
23	0.835296152873701	5	5	"Churn"	"No"	0.3
24	0.842802696121678	5	5	"Churn"	"No"	0.3
25	0.819712044804044	5	5	"Churn"	"No"	0.3
26	0.772253393665158	5	5	"Churn"	"No"	0.3
27	0.789321357285429	5	5	"Churn"	"No"	0.3
28	0.829039659128155	5	5	"Churn"	"No"	0.3
29	0.851604201343052	5	5	"Churn"	"No"	0.3
30	0.869301980882039	5	5	"Churn"	"No"	0.3
1	0.818161094224924	6	6	"Churn"	"No"	0.3
2	0.857642140468227	6	6	"Churn"	"No"	0.3
3	0.848995549978505	6	6	"Churn"	"No"	0.3
4	0.874980392156863	6	6	"Churn"	"No"	0.3
5	0.814542283093223	6	6	"Churn"	"No"	0.3
6	0.879788115530303	6	6	"Churn"	"No"	0.3
7	0.846843657817109	6	6	"Churn"	"No"	0.3
8	0.827074373893246	6	6	"Churn"	"No"	0.3
9	0.861904034035182	6	6	"Churn"	"No"	0.3
10	0.840156862745098	6	6	"Churn"	"No"	0.3
11	0.831278575588239	6	6	"Churn"	"No"	0.3
12	0.814456332101806	6	6	"Churn"	"No"	0.3
13	0.878029576886211	6	6	"Churn"	"No"	0.3
14	0.857626458655211	6	6	"Churn"	"No"	0.3
15	0.776631672147736	6	6	"Churn"	"No"	0.3
16	0.858704594575751	6	6	"Churn"	"No"	0.3
17	0.820569068144499	6	6	"Churn"	"No"	0.3
18	0.829401512344408	6	6	"Churn"	"No"	0.3
19	0.877477077787637	6	6	"Churn"	"No"	0.3
20	0.836564371257485	6	6	"Churn"	"No"	0.3
21	0.860029845606382	6	6	"Churn"	"No"	0.3
22	0.811966543429641	6	6	"Churn"	"No"	0.3
23	0.814669111725129	6	6	"Churn"	"No"	0.3
24	0.849400913382594	6	6	"Churn"	"No"	0.3
25	0.852737563155849	6	6	"Churn"	"No"	0.3
26	0.85982498892335	6	6	"Churn"	"No"	0.3
27	0.852582676202702	6	6	"Churn"	"No"	0.3
28	0.838678733031674	6	6	"Churn"	"No"	0.3
29	0.839987373012684	6	6	"Churn"	"No"	0.3
30	0.807727072310406	6	6	"Churn"	"No"	0.3
1	0.820536997126437	7	7	"Churn"	"No"	0.3
2	0.818949190746744	7	7	"Churn"	"No"	0.3
3	0.814607584996304	7	7	"Churn"	"No"	0.3
4	0.856978704730229	7	7	"Churn"	"No"	0.3
5	0.860131420916482	7	7	"Churn"	"No"	0.3
6	0.858625045110069	7	7	"Churn"	"No"	0.3
7	0.885042098156852	7	7	"Churn"	"No"	0.3
8	0.847933958859617	7	7	"Churn"	"No"	0.3
9	0.898971970409902	7	7	"Churn"	"No"	0.3
10	0.83499251497006	7	7	"Churn"	"No"	0.3
11	0.873324835908371	7	7	"Churn"	"No"	0.3
12	0.859597302220253	7	7	"Churn"	"No"	0.3
13	0.851705207928488	7	7	"Churn"	"No"	0.3
14	0.816264091962178	7	7	"Churn"	"No"	0.3
15	0.872116482468879	7	7	"Churn"	"No"	0.3
16	0.843357354028086	7	7	"Churn"	"No"	0.3
17	0.854269293924466	7	7	"Churn"	"No"	0.3
18	0.860866000312354	7	7	"Churn"	"No"	0.3
19	0.863388267400689	7	7	"Churn"	"No"	0.3
20	0.861615066649195	7	7	"Churn"	"No"	0.3
21	0.859352349777882	7	7	"Churn"	"No"	0.3
22	0.872539153851605	7	7	"Churn"	"No"	0.3
23	0.827525134440028	7	7	"Churn"	"No"	0.3
24	0.862702865761689	7	7	"Churn"	"No"	0.3
25	0.84048492893956	7	7	"Churn"	"No"	0.3
26	0.843162142089102	7	7	"Churn"	"No"	0.3
27	0.810735953574255	7	7	"Churn"	"No"	0.3
28	0.821595005715291	7	7	"Churn"	"No"	0.3
29	0.799603856980906	7	7	"Churn"	"No"	0.3
30	0.873599957734573	7	7	"Churn"	"No"	0.3
1	0.853711270206202	8	8	"Churn"	"No"	0.3
2	0.872233260134546	8	8	"Churn"	"No"	0.3
3	0.837351432880845	8	8	"Churn"	"No"	0.3
4	0.8984507079459	8	8	"Churn"	"No"	0.3
5	0.879646028815113	8	8	"Churn"	"No"	0.3
6	0.836757437176645	8	8	"Churn"	"No"	0.3
7	0.87863923492254	8	8	"Churn"	"No"	0.3
8	0.879111622340735	8	8	"Churn"	"No"	0.3
9	0.854616477272727	8	8	"Churn"	"No"	0.3
10	0.907173504961116	8	8	"Churn"	"No"	0.3
11	0.870509803921569	8	8	"Churn"	"No"	0.3
12	0.803565917107584	8	8	"Churn"	"No"	0.3
13	0.885827175697865	8	8	"Churn"	"No"	0.3
14	0.829982496523282	8	8	"Churn"	"No"	0.3
15	0.886834205665025	8	8	"Churn"	"No"	0.3
16	0.886908480399813	8	8	"Churn"	"No"	0.3
17	0.83728813559322	8	8	"Churn"	"No"	0.3
18	0.791888457296312	8	8	"Churn"	"No"	0.3
19	0.884815051520962	8	8	"Churn"	"No"	0.3
20	0.826160179640719	8	8	"Churn"	"No"	0.3
21	0.836521853073963	8	8	"Churn"	"No"	0.3
22	0.864483728404982	8	8	"Churn"	"No"	0.3
23	0.828672566371681	8	8	"Churn"	"No"	0.3
24	0.878305680211893	8	8	"Churn"	"No"	0.3
25	0.859789572904327	8	8	"Churn"	"No"	0.3
26	0.876295167908655	8	8	"Churn"	"No"	0.3
27	0.850268301087973	8	8	"Churn"	"No"	0.3
28	0.871208509077572	8	8	"Churn"	"No"	0.3
29	0.838931348887101	8	8	"Churn"	"No"	0.3
30	0.863150714329511	8	8	"Churn"	"No"	0.3
1	0.836476233631938	9	9	"Churn"	"No"	0.3
2	0.827098233388349	9	9	"Churn"	"No"	0.3
3	0.85885882238632	9	9	"Churn"	"No"	0.3
4	0.849291387101191	9	9	"Churn"	"No"	0.3
5	0.824939101407434	9	9	"Churn"	"No"	0.3
6	0.809786152474483	9	9	"Churn"	"No"	0.3
7	0.836042232277526	9	9	"Churn"	"No"	0.3
8	0.873347128949971	9	9	"Churn"	"No"	0.3
9	0.814295305231861	9	9	"Churn"	"No"	0.3
10	0.812067725336137	9	9	"Churn"	"No"	0.3
11	0.855440407506992	9	9	"Churn"	"No"	0.3
12	0.840437222352116	9	9	"Churn"	"No"	0.3
13	0.784376530881411	9	9	"Churn"	"No"	0.3
14	0.880793332902642	9	9	"Churn"	"No"	0.3
15	0.841917737409541	9	9	"Churn"	"No"	0.3
